"","chr","pos","p","neg.log10p"
"1554","chr2L",8670610,0.983033369535473,0.00743173958480784
"1555","chr2L",8690610,0.981266317617741,0.00821310824167692
"1556","chr2L",8710610,0.958891300253264,0.0182306215841006
"1557","chr2L",8730610,0.953328186302455,0.0207575663456646
"1558","chr2L",8750610,0.925715283642388,0.0335225659706633
"1559","chr2L",8770610,0.958925626223815,0.0182150751788188
"1560","chr2L",8790610,0.964864216469563,0.0155337998035429
"1561","chr2L",8810610,0.932435816319904,0.0303810528999058
"1562","chr2L",8830610,0.951215657433299,0.0217210096499647
"1563","chr2L",8850610,0.951015183258003,0.0218125493585586
"1564","chr2L",8870610,0.969392156630936,0.0135004984833691
"1565","chr2L",8890610,0.963657889805124,0.0160771185245093
"1566","chr2L",8910610,0.963210932341436,0.0162785968621892
"1567","chr2L",8930610,0.984793175182153,0.00665496981577503
"1568","chr2L",8950610,0.98004392155824,0.00875446056980653
"1569","chr2L",8970610,0.974439430107573,0.011245150889696
"1570","chr2L",8990610,0.973792482733226,0.0115335823471998
"1571","chr2L",9010610,0.962189841356794,0.0167392326194637
"1572","chr2L",9030610,0.95299895002555,0.0209075778489357
"1573","chr2L",9050610,0.93451353645352,0.0294144034724248
"1574","chr2L",9070610,0.894732210683233,0.0483069276168199
"1575","chr2L",9090610,0.894753491972964,0.0482965980045913
"1576","chr2L",9110610,0.921016848354826,0.0357324250902274
"1577","chr2L",9130610,0.931242172009905,0.0309373648929835
"1578","chr2L",9150610,0.94194382179009,0.0259749980713544
"1579","chr2L",9170610,0.905909048789517,0.0429154023139203
"1580","chr2L",9190610,0.748625233631517,0.12573553837277
"1581","chr2L",9210610,0.619565318628587,0.207912900709123
"1582","chr2L",9230610,0.918024198931297,0.037145870733599
"1583","chr2L",9250610,0.79678815282238,0.0986571319163321
"1584","chr2L",9270610,0.733682344143102,0.134491931972637
"1585","chr2L",9290610,0.730186290829528,0.136566325142766
"1586","chr2L",9310610,0.722092603686083,0.141407103412414
"1587","chr2L",9330610,0.827884524398494,0.082030235574932
"1588","chr2L",9350610,0.754383744369145,0.122407678445227
"1589","chr2L",9370610,0.712800833524939,0.147031801121757
"1590","chr2L",9390610,0.802808940101588,0.0953877998427875
"1591","chr2L",9410610,0.786393744240912,0.104359949973045
"1592","chr2L",9430610,0.766447891512048,0.115517366182141
"1593","chr2L",9450610,0.747310149174061,0.126499119576616
"1594","chr2L",9470610,0.731691826979405,0.135671796022461
"1595","chr2L",9490610,0.691049025421746,0.16049114117157
"1596","chr2L",9510610,0.359626215727607,0.444148656953133
"1597","chr2L",9530610,0.271125001793674,0.5668304321046
"1598","chr2L",9550610,0.358646490467577,0.445333414593001
"1599","chr2L",9570610,0.395223408697693,0.403157340483293
"1600","chr2L",9590610,0.27923698917807,0.554027053341478
"1601","chr2L",9610610,0.255949603919724,0.591845538180981
"1602","chr2L",9630610,0.365834582692194,0.436715242647236
"1603","chr2L",9650610,0.460013818282477,0.337229122419092
"1604","chr2L",9670610,0.551650794131786,0.258335752293995
"1605","chr2L",9690610,0.590602989075195,0.228704359376396
"1606","chr2L",9710610,0.614931214112498,0.211173461463803
"1607","chr2L",9730610,0.553737752123352,0.256695866627238
"1608","chr2L",9750610,0.578576118711421,0.237639496242642
"1609","chr2L",9770610,0.593921989720345,0.226270594848573
"1610","chr2L",9790610,0.656652945434451,0.18266410335659
"1611","chr2L",9810610,0.59267752391352,0.227181542181293
"1612","chr2L",9830610,0.558945478910416,0.252630552333854
"1613","chr2L",9850610,0.603108336016148,0.219604668775284
"1614","chr2L",9870610,0.651790032339152,0.18589228537625
"1615","chr2L",9890610,0.613677389244639,0.212059877868398
"1616","chr2L",9910610,0.632240838380088,0.199117455174227
"1617","chr2L",9930610,0.512879891330965,0.289984328142666
"1618","chr2L",9950610,0.492204413755085,0.307854496157631
"1619","chr2L",9970610,0.449046266023815,0.347708910569741
"1620","chr2L",9990610,0.423019383961482,0.373639731550183
"1621","chr2L",10010610,0.419665275175397,0.377096964606991
"1622","chr2L",10030610,0.364546559074603,0.438246996679672
"1623","chr2L",10050610,0.326456115024169,0.486175191981006
"1624","chr2L",10070610,0.331565328267164,0.4794308898513
"1625","chr2L",10090610,0.224233138492114,0.649300204404944
"1626","chr2L",10110610,0.16812742197637,0.774361446335916
"1627","chr2L",10130610,0.12549886618509,0.901360197782809
"1628","chr2L",10150610,0.0943017821169786,1.02548009987925
"1629","chr2L",10170610,0.102902991732224,0.987571998668968
"1630","chr2L",10190610,0.0961159268272733,1.01720464188313
"1631","chr2L",10210610,0.0876994420680201,1.05700316954788
"1632","chr2L",10230610,0.161675477004318,0.791355849044599
"1633","chr2L",10250610,0.213789133869799,0.670014372187631
"1634","chr2L",10270610,0.134288746547137,0.871960379864825
"1635","chr2L",10290610,0.167429047152468,0.77616919434943
"1636","chr2L",10310610,0.201208748537698,0.696353140121845
"1637","chr2L",10330610,0.272976667073595,0.563874473084705
"1638","chr2L",10350610,0.276137509407918,0.558874596539167
"1639","chr2L",10370610,0.284306031167224,0.546213927242861
"1640","chr2L",10390610,0.281312237597715,0.550811374818242
"1641","chr2L",10410610,0.290396851384646,0.537008096765632
"1642","chr2L",10430610,0.268703965074814,0.570725924942319
"1643","chr2L",10450610,0.297847043376366,0.526006706633467
"1644","chr2L",10470610,0.31803301884039,0.497527788330801
"1645","chr2L",10490610,0.26398701963513,0.578417427067398
"1646","chr2L",10510610,0.252967946598078,0.59693450450592
"1647","chr2L",10530610,0.270578325257607,0.567706995609911
"1648","chr2L",10550610,0.247985085865232,0.605574437404426
"1649","chr2L",10570610,0.239531847519968,0.620636735766479
"1650","chr2L",10590610,0.186377624163178,0.729606228708287
"1651","chr2L",10610610,0.16756488481766,0.775816987661303
"1652","chr2L",10630610,0.152560905589175,0.816556742017542
"1653","chr2L",10650610,0.152559547078035,0.816560609302652
"1654","chr2L",10670610,0.14667416183007,0.833646384881637
"1655","chr2L",10690610,0.13892382480741,0.857223268336469
"1656","chr2L",10710610,0.147294969755665,0.831812084417789
"1657","chr2L",10730610,0.149473276601081,0.825436445213084
"1658","chr2L",10750610,0.164002042196929,0.785150743968551
"1659","chr2L",10770610,0.157014781574285,0.804059460622844
"1660","chr2L",10790610,0.159202169421376,0.79805101849965
"1661","chr2L",10810610,0.149523499500003,0.825290547131128
"1662","chr2L",10830610,0.141403735665805,0.849539117005776
"1663","chr2L",10850610,0.145630166661615,0.836748653473167
"1664","chr2L",10870610,0.118342393934868,0.926859649676319
"1665","chr2L",10890610,0.100070226872441,0.999695115611036
"1666","chr2L",10910610,0.071862969773172,1.14349483932382
"1667","chr2L",10930610,0.0671110056380796,1.17320625336376
"1668","chr2L",10950610,0.0704677084596623,1.15200985110107
"1669","chr2L",10970610,0.0633178404099648,1.19847390609695
"1670","chr2L",10990610,0.0820282729656794,1.08603643204736
"1671","chr2L",11010610,0.0930690489599797,1.0311947239677
"1672","chr2L",11030610,0.103143665562184,0.986557438518389
"1673","chr2L",11050610,0.10074757318519,0.996765406377666
"1674","chr2L",11070610,0.117103253559504,0.931431038460431
"1675","chr2L",11090610,0.114757083949643,0.940220495984326
"1676","chr2L",11110610,0.13898594606898,0.857029112359348
"1677","chr2L",11130610,0.15332400455388,0.814389846259974
"1678","chr2L",11150610,0.150928770706895,0.821227965206205
"1679","chr2L",11170610,0.145885896334483,0.835986691932295
"1680","chr2L",11190610,0.146881814778323,0.83303197024317
"1681","chr2L",11210610,0.166706904170186,0.778046413483796
"1682","chr2L",11230610,0.175532122075666,0.755643396784037
"1683","chr2L",11250610,0.172792056135608,0.762476227457665
"1684","chr2L",11270610,0.173809899068627,0.759925492625823
"1685","chr2L",11290610,0.158932387389317,0.798787592841649
"1686","chr2L",11310610,0.14863319351076,0.827884190920408
"1687","chr2L",11330610,0.142801477321059,0.845267299639219
"1688","chr2L",11350610,0.138835981983786,0.857497963622928
"1689","chr2L",11370610,0.131147813075354,0.88223894698918
"1690","chr2L",11390610,0.115014807779691,0.939246242054996
"1691","chr2L",11410610,0.0820238872665744,1.08605965252697
"1692","chr2L",11430610,0.081602116879678,1.08829857485841
"1693","chr2L",11450610,0.0794137447370017,1.10010432443899
"1694","chr2L",11470610,0.0810741005780587,1.09111786061555
"1695","chr2L",11490610,0.0736596514128567,1.13277034073268
"1696","chr2L",11510610,0.0928659406023449,1.03214353811228
"1697","chr2L",11530610,0.0875733293718828,1.05762813892598
"1698","chr2L",11550610,0.0996982290718182,1.00131255594279
"1699","chr2L",11570610,0.103290608255974,0.985939165102186
"1700","chr2L",11590610,0.099308643487757,1.00301295033974
"1701","chr2L",11610610,0.0757438063946929,1.12065287383001
"1702","chr2L",11630610,0.0761264787052436,1.11846425840123
"1703","chr2L",11650610,0.0743383751839463,1.12878693552383
"1704","chr2L",11670610,0.0737676270228204,1.13213418682047
"1705","chr2L",11690610,0.0879869545900537,1.05558171386728
"1706","chr2L",11710610,0.114601271741442,0.940810562933846
"1707","chr2L",11730610,0.121808960744038,0.914320762125595
"1708","chr2L",11750610,0.114015456464118,0.943036269698123
"1709","chr2L",11770610,0.12346398546544,0.908459707947949
"1710","chr2L",11790610,0.138660785064034,0.858046345259323
"1711","chr2L",11810610,0.148024177046577,0.829667344737594
"1712","chr2L",11830610,0.148565928625405,0.828080778102929
"1713","chr2L",11850610,0.144544295058408,0.839999044592054
"1714","chr2L",11870610,0.15565055709555,0.807849320576775
"1715","chr2L",11890610,0.189563478862843,0.722245329741193
"1716","chr2L",11910610,0.190367007974467,0.720408315910372
"1717","chr2L",11930610,0.220099425193917,0.657381091637638
"1718","chr2L",11950610,0.271808669007662,0.565736696087144
"1719","chr2L",11970610,0.289613770772881,0.538180791824037
"1720","chr2L",11990610,0.347517566955925,0.459023237004254
"1721","chr2L",12010610,0.438129470035983,0.358397533757321
"1722","chr2L",12030610,0.494155705479447,0.306136185943236
"1723","chr2L",12050610,0.568250425809502,0.245460230171143
"1724","chr2L",12070610,0.661612684609847,0.179396176969336
"1725","chr2L",12090610,0.710672919607657,0.148330233156187
"1726","chr2L",12110610,0.79974497766036,0.0970484785726962
"1727","chr2L",12130610,0.855182006507206,0.0679414454943678
"1728","chr2L",12150610,0.913315576739575,0.0393791353288186
"1729","chr2L",12170610,0.896705569401135,0.047350132847649
"1730","chr2L",12190610,0.939407933456552,0.0271457764480072
"1731","chr2L",12210610,0.942624697391041,0.0256611856244079
"1732","chr2L",12230610,0.950526127327129,0.0220359410835992
"1733","chr2L",12250610,0.956443488858011,0.0193406850221108
"1734","chr2L",12270610,0.95060787082244,0.021998594164338
"1735","chr2L",12290610,0.936177562576672,0.0286417718455254
"1736","chr2L",12310610,0.923415860565854,0.0346026702905367
"1737","chr2L",12330610,0.908130926273397,0.0418515342332653
"1738","chr2L",12350610,0.789295935232207,0.102760133746982
"1739","chr2L",12370610,0.719623047585358,0.1428949358228
"1740","chr2L",12390610,0.569343414374316,0.244625698492479
"1741","chr2L",12410610,0.599264670089745,0.222381325569583
"1742","chr2L",12430610,0.575130483552477,0.240233612948658
"1743","chr2L",12450610,0.551053401875547,0.258806312189818
"1744","chr2L",12470610,0.503460145134661,0.298034903329176
"1745","chr2L",12490610,0.453745376298948,0.343187787428192
"1746","chr2L",12510610,0.427512585003517,0.369051096100408
"1747","chr2L",12530610,0.429897773423178,0.366634804225937
"1748","chr2L",12550610,0.425785176391263,0.370809462492671
"1749","chr2L",12570610,0.449079097707581,0.347677158612446
"1750","chr2L",12590610,0.427332651214842,0.36923392276744
"1751","chr2L",12610610,0.384699785544336,0.41487805579596
"1752","chr2L",12630610,0.397527934509674,0.400632347819733
"1753","chr2L",12650610,0.491879915495359,0.308140910247369
"1754","chr2L",12670610,0.595365809435288,0.225216109561558
"1755","chr2L",12690610,0.666178251542053,0.176409549653626
"1756","chr2L",12710610,0.643407400230675,0.191513948313029
"1757","chr2L",12730610,0.721222910733888,0.141930485711056
"1758","chr2L",12750610,0.809395622233092,0.0918391489006578
"1759","chr2L",12770610,0.854093722120026,0.068494470334121
"1760","chr2L",12790610,0.907694260260965,0.0420604107756725
"1761","chr2L",12810610,0.924591722831991,0.0340499987894389
"1762","chr2L",12830610,0.890801473686836,0.0502190731674878
"1763","chr2L",12850610,0.867927871727857,0.0615163649296802
"1764","chr2L",12870610,0.888073718628279,0.0515509821215817
"1765","chr2L",12890610,0.905441764649247,0.0431394769951983
"1766","chr2L",12910610,0.909412513507581,0.0412390742018343
"1767","chr2L",12930610,0.926750072158422,0.0330373714834507
"1768","chr2L",12950610,0.861062210921689,0.064965470051603
"1769","chr2L",12970610,0.848848929566446,0.0711695946719215
"1770","chr2L",12990610,0.840128816922215,0.0756541184746756
"1771","chr2L",13010610,0.833948814971717,0.0788606041074749
"1772","chr2L",13030610,0.870562471556899,0.0602000584593991
"1773","chr2L",13050610,0.793859214460438,0.100256509920808
"1774","chr2L",13070610,0.727594693797384,0.138110476819822
"1775","chr2L",13090610,0.760879050487296,0.118684373295975
"1776","chr2L",13110610,0.786951444938166,0.104052062870861
"1777","chr2L",13130610,0.780000218343208,0.107905275738703
"1778","chr2L",13150610,0.804095849507943,0.0946921795708308
"1779","chr2L",13170610,0.846031023261599,0.0726137114476266
"1780","chr2L",13190610,0.835336846888218,0.0781383613484953
"1781","chr2L",13210610,0.83198702187335,0.0798834481957543
"1782","chr2L",13230610,0.773131263427247,0.111746764629556
"1783","chr2L",13250610,0.729645942982017,0.136887827975441
"1784","chr2L",13270610,0.620080160952795,0.207552163390281
"1785","chr2L",13290610,0.590212051692647,0.228991926774086
"1786","chr2L",13310610,0.598327803922923,0.223060815293111
"1787","chr2L",13330610,0.524810403496345,0.279997564378829
"1788","chr2L",13350610,0.712513492513456,0.147206907223088
"1789","chr2L",13370610,0.702444446926126,0.153388016401436
"1790","chr2L",13390610,0.77785199870375,0.10910302802416
"1791","chr2L",13410610,0.787119024890286,0.103959590455994
"1792","chr2L",13430610,0.731349345899723,0.135875122693695
"1793","chr2L",13450610,0.699793825361127,0.155029893838566
"1794","chr2L",13470610,0.752529331691936,0.123476567702637
"1795","chr2L",13490610,0.78627693110757,0.104424466085811
"1796","chr2L",13510610,0.834887102097655,0.0783722481702547
"1797","chr2L",13530610,0.843795612999935,0.0737627369001833
"1798","chr2L",13550610,0.815691510514329,0.0884740576829898
"1799","chr2L",13570610,0.749047457827738,0.125490665585214
"1800","chr2L",13590610,0.736409212541569,0.132880787073317
"1801","chr2L",13610610,0.690822109949169,0.160633771169349
"1802","chr2L",13630610,0.712839823722651,0.147008045868099
"1803","chr2L",13650610,0.732155625202084,0.13539659656057
"1804","chr2L",13670610,0.76888706841903,0.114137443246808
"1805","chr2L",13690610,0.755979698457239,0.121489867152736
"1806","chr2L",13710610,0.694690860034875,0.158208415048966
"1807","chr2L",13730610,0.721609900727755,0.141697516760553
"1808","chr2L",13750610,0.633490134575782,0.198260144052301
"1809","chr2L",13770610,0.636154185657469,0.196437610979364
"1810","chr2L",13790610,0.599693335373588,0.222070777619712
"1811","chr2L",13810610,0.604752691103352,0.218422190384461
"1812","chr2L",13830610,0.581573936022354,0.235395065173971
"1813","chr2L",13850610,0.612279835457244,0.213050043183657
"1814","chr2L",13870610,0.584438925986624,0.233260866012554
"1815","chr2L",13890610,0.551060553026519,0.258800676283671
"1816","chr2L",13910610,0.526303587572096,0.278763669584747
"1817","chr2L",13930610,0.510118239914405,0.292329147449889
"1818","chr2L",13950610,0.457572713320042,0.339539881959504
"1819","chr2L",13970610,0.439675146174438,0.356868083355428
"1820","chr2L",13990610,0.406252901158376,0.391203524591346
"1821","chr2L",14010610,0.369820584195511,0.432008919694609
"1822","chr2L",14030610,0.339751873640088,0.468838139571752
"1823","chr2L",14050610,0.265714686573684,0.575584440615559
"1824","chr2L",14070610,0.159580866455063,0.797019181225393
"1825","chr2L",14090610,0.137749849073288,0.860908868314101
"1826","chr2L",14110610,0.111380126604517,0.953192292788405
"1827","chr2L",14130610,0.0642202707943673,1.19232786749808
"1828","chr2L",14150610,0.0736990750128408,1.13253796287826
"1829","chr2L",14170610,0.0744561894375748,1.12809919412597
"1830","chr2L",14190610,0.0496686634272684,1.30391752661585
"1831","chr2L",14210610,0.0311375591679112,1.5067154342038
"1832","chr2L",14230610,0.0378390566487623,1.42205969936707
"1833","chr2L",14250610,0.0297138815772424,1.52704061182924
"1834","chr2L",14270610,0.0259974010593153,1.5850700659528
"1835","chr2L",14290610,0.0261731790328041,1.58214352411006
"1836","chr2L",14310610,0.0288548114347162,1.5397817594468
"1837","chr2L",14330610,0.0324790109906422,1.48839720381036
"1838","chr2L",14350610,0.0313730837207833,1.50344279156367
"1839","chr2L",14370610,0.029815128701554,1.52556331161577
"1840","chr2L",14390610,0.0203663008801233,1.69108784450185
"1841","chr2L",14410610,0.0199350425744182,1.70038283249644
"1842","chr2L",14430610,0.0238279104810548,1.62291404016867
"1843","chr2L",14450610,0.0282208629572276,1.54942971021909
"1844","chr2L",14470610,0.0394396379917193,1.40406708001177
"1845","chr2L",14490610,0.0341956844073412,1.4660286996848
"1846","chr2L",14510610,0.0227153239233535,1.64368106571169
"1847","chr2L",14530610,0.0232265336144192,1.6340156005511
"1848","chr2L",14550610,0.0188765466564936,1.72407745416968
"1849","chr2L",14570610,0.012294839589324,1.91027713312501
"1850","chr2L",14590610,0.0141106379900623,1.85045334986722
"1851","chr2L",14610610,0.0203049015419465,1.69239911205392
"1852","chr2L",14630610,0.0212572365875469,1.67249319384773
"1853","chr2L",14650610,0.0277203290266608,1.55720161916791
"1854","chr2L",14670610,0.0269772187102677,1.56900282712694
"1855","chr2L",14690610,0.0191009547865021,1.71894492342528
"1856","chr2L",14710610,0.0196482400029836,1.70667634560536
"1857","chr2L",14730610,0.0232284136884663,1.63398044796426
"1858","chr2L",14750610,0.0299623916277365,1.52342352377385
"1859","chr2L",14770610,0.031860484644867,1.49674762222633
"1860","chr2L",14790610,0.041885569744822,1.37793557272846
"1861","chr2L",14810610,0.0399894386872039,1.39805469180949
"1862","chr2L",14830610,0.0387513115465503,1.41171359411792
"1863","chr2L",14850610,0.0440596848802216,1.3559586132967
"1864","chr2L",14870610,0.0445368355543499,1.35128064383783
"1865","chr2L",14890610,0.0484116787994769,1.31504985681981
"1866","chr2L",14910610,0.0587588256599116,1.23092689250256
"1867","chr2L",14930610,0.0672598473383738,1.17224412275105
"1868","chr2L",14950610,0.078747177583891,1.10376500302037
"1869","chr2L",14970610,0.0912422023395376,1.03980424057683
"1870","chr2L",14990610,0.0941611913071021,1.02612805552966
"1871","chr2L",15010610,0.0781808984485979,1.10689934299783
"1872","chr2L",15030610,0.0712056812880858,1.14748535392449
"1873","chr2L",15050610,0.0558883834662592,1.25267845187697
"1874","chr2L",15070610,0.0477027125356759,1.3214569248219
"1875","chr2L",15090610,0.0456180654767849,1.34086313577509
"1876","chr2L",15110610,0.0465392123537188,1.33218097114229
"1877","chr2L",15130610,0.0581446828344208,1.23548999411271
"1878","chr2L",15150610,0.0483705494674716,1.31541897919547
"1879","chr2L",15170610,0.0554938132130145,1.25575543196234
"1880","chr2L",15190610,0.052682768226242,1.27833141302317
"1881","chr2L",15210610,0.0528199950807086,1.2772016435763
"1882","chr2L",15230610,0.0438313009421949,1.35821563900537
"1883","chr2L",15250610,0.0405213700445395,1.39231587938469
"1884","chr2L",15270610,0.0289808152528223,1.53788940165221
"1885","chr2L",15290610,0.0248965438556704,1.60386093758658
"1886","chr2L",15310610,0.0159448110717512,1.79738062229635
"1887","chr2L",15330610,0.0136144499147936,1.86599990142618
"1888","chr2L",15350610,0.0132794446067006,1.87682008831809
"1889","chr2L",15370610,0.00993227396931168,2.00295130948404
"1890","chr2L",15390610,0.00950233783828694,2.0221695330943
"1891","chr2L",15410610,0.00970155467028528,2.01315866463848
"1892","chr2L",15430610,0.0126103955824993,1.89927128958854
"1893","chr2L",15450610,0.0149820464746978,1.82442886007014
"1894","chr2L",15470610,0.0155227123527426,1.80903239023582
"1895","chr2L",15490610,0.0210129542756134,1.67751288450978
"1896","chr2L",15510610,0.0181887341600554,1.74019752448969
"1897","chr2L",15530610,0.0135465279167499,1.86817200366957
"1898","chr2L",15550610,0.00958518712542899,2.01839940425196
"1899","chr2L",15570610,0.00597518907440226,2.22364834767348
"1900","chr2L",15590610,0.00551482284187046,2.25846843427254
"1901","chr2L",15610610,0.00468595267045903,2.32920210222268
"1902","chr2L",15630610,0.00644699758571258,2.19064249242452
"1903","chr2L",15650610,0.00637908862724799,2.19524136397944
"1904","chr2L",15670610,0.00665055857041457,2.17714187742451
"1905","chr2L",15690610,0.00583266795209148,2.23413274681344
"1906","chr2L",15710610,0.00546848267686108,2.26213315931164
"1907","chr2L",15730610,0.00586282698016771,2.23189292223464
"1908","chr2L",15750610,0.0066669292342041,2.17607415464761
"1909","chr2L",15770610,0.00848099858390852,2.07155300930594
"1910","chr2L",15790610,0.0069712205122428,2.15669117953066
"1911","chr2L",15810610,0.00690037387754221,2.16112737758817
"1912","chr2L",15830610,0.00561085986860014,2.2509705776793
"1913","chr2L",15850610,0.00484697867604821,2.31452889092196
"1914","chr2L",15870610,0.00547964678790992,2.26124743476481
"1915","chr2L",15890610,0.00684104325488728,2.1648776635881
"1916","chr2L",15910610,0.00819860761587449,2.08625989835879
"1917","chr2L",15930610,0.00653210373015015,2.18494692726144
"1918","chr2L",15950610,0.00512294189140574,2.29048057021871
"1919","chr2L",15970610,0.00417289736552157,2.37956229684491
"1920","chr2L",15990610,0.00501011924156642,2.30015193773793
"1921","chr2L",16010610,0.00661983800898575,2.17915263785099
"1922","chr2L",16030610,0.00651565019530608,2.18604223963766
"1923","chr2L",16050610,0.00824295181950347,2.08391723862347
"1924","chr2L",16070610,0.0110288441347848,1.95747000090422
"1925","chr2L",16090610,0.0110920240671172,1.95498919677495
"1926","chr2L",16110610,0.00833841667432948,2.0789164067822
"1927","chr2L",16130610,0.0112260245470978,1.94977401247645
"1928","chr2L",16150610,0.00801659051008311,2.09601029973219
"1929","chr2L",16170610,0.00523335235558548,2.28122002372875
"1930","chr2L",16190610,0.00376741690144107,2.42395631821535
"1931","chr2L",16210610,0.00342026645925603,2.46594005848284
"1932","chr2L",16230610,0.00303316008195891,2.51810466820013
"1933","chr2L",16250610,0.00370185661804425,2.43158040654425
"1934","chr2L",16270610,0.0037460825916505,2.42642265175986
"1935","chr2L",16290610,0.00310556195497053,2.5078598022956
"1936","chr2L",16310610,0.0034009266377213,2.46840273624618
"1937","chr2L",16330610,0.00441002355721248,2.35555909063646
"1938","chr2L",16350610,0.00624068417673175,2.20476779527094
"1939","chr2L",16370610,0.00737181392933047,2.13242563526589
"1940","chr2L",16390610,0.00878208489158938,2.0564023691252
"1941","chr2L",16410610,0.0110270871998378,1.95753919110459
"1942","chr2L",16430610,0.0100288392244382,1.99874933094711
"1943","chr2L",16450610,0.00803987989320536,2.0947504390759
"1944","chr2L",16470610,0.00896670387794828,2.04736717241754
"1945","chr2L",16490610,0.00819885887434044,2.08624658896549
"1946","chr2L",16510610,0.00946860376405936,2.02371405713932
"1947","chr2L",16530610,0.010020082603018,1.99912869824053
"1948","chr2L",16550610,0.0100979294000972,1.99576767000965
"1949","chr2L",16570610,0.0138406635576677,1.858843088165
"1950","chr2L",16590610,0.0224026230476089,1.64970112861188
"1951","chr2L",16610610,0.0273952559267049,1.56232463802772
"1952","chr2L",16630610,0.037468543363174,1.42633319032313
"1953","chr2L",16650610,0.0419944913972796,1.37680767418937
"1954","chr2L",16670610,0.044257194541738,1.35401611941144
"1955","chr2L",16690610,0.0594334459485499,1.22596908863706
"1956","chr2L",16710610,0.0683720672388421,1.16512128894815
"1957","chr2L",16730610,0.0589708366291147,1.22936271077009
"1958","chr2L",16750610,0.0743503913969856,1.12871674091333
"1959","chr2L",16770610,0.0999269976686965,1.00031716087802
"1960","chr2L",16790610,0.131239504422259,0.881935418236345
"1961","chr2L",16810610,0.121610134523094,0.915030231115465
"1962","chr2L",16830610,0.141927859200506,0.847932347956911
"1963","chr2L",16850610,0.278447992155009,0.555255909392625
"1964","chr2L",16870610,0.219956029318307,0.657664128873381
"1965","chr2L",16890610,0.208471963212662,0.680952343763447
"1966","chr2L",16910610,0.185495513480806,0.731666590060214
"1967","chr2L",16930610,0.180950536695181,0.742440124446306
"1968","chr2L",16950610,0.164016875439896,0.785111465773135
"1969","chr2L",16970610,0.130785759255862,0.883439542046136
"1970","chr2L",16990610,0.104505327743907,0.980861568396954
"1971","chr2L",17010610,0.114182259756145,0.942401366217119
"1972","chr2L",17030610,0.183454309400438,0.736472082071846
"1973","chr2L",17050610,0.146205831904794,0.83503530375602
"1974","chr2L",17070610,0.179576447467581,0.745750624270136
"1975","chr2L",17090610,0.180421574985513,0.743711530336747
"1976","chr2L",17110610,0.181391399183812,0.741383309202961
"1977","chr2L",17130610,0.161840209179016,0.790913568909808
"1978","chr2L",17150610,0.190204990448455,0.720778092573191
"1979","chr2L",17170610,0.183991497680283,0.735202245446178
"1980","chr2L",17190610,0.198783843000903,0.701618917628384
"1981","chr2L",17210610,0.191752684539956,0.717258547208301
"1982","chr2L",17230610,0.194510339510984,0.711057308100656
"1983","chr2L",17250610,0.189733718968661,0.72185548059945
"1984","chr2L",17270610,0.205723530338833,0.686716031533919
"1985","chr2L",17290610,0.215542319459478,0.666467447993559
"1986","chr2L",17310610,0.205747543125806,0.686665342085442
"1987","chr2L",17330610,0.187378031127558,0.727281328706307
"1988","chr2L",17350610,0.198002996240174,0.703328237815598
"1989","chr2L",17370610,0.227266689690683,0.643464213829125
"1990","chr2L",17390610,0.256225483663692,0.591377678400347
"1991","chr2L",17410610,0.239100082426413,0.621420274167245
"1992","chr2L",17430610,0.217542851149919,0.662455183836007
"1993","chr2L",17450610,0.214317538044828,0.668942288293499
"1994","chr2L",17470610,0.208706279458861,0.680464483884686
"1995","chr2L",17490610,0.184982455189829,0.732869460654154
"1996","chr2L",17510610,0.185062062535347,0.73268260188579
"1997","chr2L",17530610,0.178224941927038,0.749031518125821
"1998","chr2L",17550610,0.161124727926854,0.792837802982005
"1999","chr2L",17570610,0.151217899109946,0.820396799941936
"2000","chr2L",17590610,0.116388177267402,0.934091133159528
"2001","chr2L",17610610,0.127684546124858,0.893861662946732
"2002","chr2L",17630610,0.118724236552384,0.925460614436218
"2003","chr2L",17650610,0.110106977605242,0.95818515841759
"2004","chr2L",17670610,0.0974901734921227,1.01103915674471
"2005","chr2L",17690610,0.0938102305042061,1.02774979691682
"2006","chr2L",17710610,0.0972668360764335,1.01203521075034
"2007","chr2L",17730610,0.0842041544183242,1.07466648098913
"2008","chr2L",17750610,0.0843870096777197,1.07372440242045
"2009","chr2L",17770610,0.0716097664415564,1.14502774274207
"2010","chr2L",17790610,0.0604818395875038,1.21837500800698
"2011","chr2L",17810610,0.0480780992511169,1.31805271032871
"2012","chr2L",17830610,0.0590335071698117,1.22890141465699
"2013","chr2L",17850610,0.0783095674108363,1.10618517510808
"2014","chr2L",17870610,0.0783167952556495,1.10614509228847
"2015","chr2L",17890610,0.0752932295947376,1.12324407402295
"2016","chr2L",17910610,0.111877328335668,0.951257913259851
"2017","chr2L",17930610,0.116718838862558,0.932859041523208
"2018","chr2L",17950610,0.187142706600922,0.72782709371491
"2019","chr2L",17970610,0.172829133581302,0.762383047232558
"2020","chr2L",17990610,0.184517385368366,0.73396270802072
"2021","chr2L",18010610,0.252474112168548,0.597783146332388
"2022","chr2L",18030610,0.253141995520394,0.596635800674075
"2023","chr2L",18050610,0.284622767340444,0.54573036308924
"2024","chr2L",18070610,0.506189403884014,0.295686950214642
"2025","chr2L",18090610,0.563716957373679,0.248938900813929
"2026","chr2L",18110610,0.641629873239236,0.192715424211217
"2027","chr2L",18130610,0.773856842637046,0.111339372912876
